Time,windspeed,pressure,radiation,temp
2021-06-09 23:00:00,2.66,102102,5.40E-11,11.6
2021-06-10 00:00:00,3.61,102045,-5.40E-11,11.7
2021-06-10 01:00:00,3.42,102055,0,11
2021-06-10 02:00:00,3.8,102035,48461,11.2
2021-06-10 03:00:00,4.09,101985,349899,12.4
2021-06-10 04:00:00,3.71,102044,802921,17.2
2021-06-10 05:00:00,2.9,102120,1323196,21.6
2021-06-10 06:00:00,3.68,102036,1820538,20.5
2021-06-10 07:00:00,2.67,102132,2277833,27.7
2021-06-10 08:00:00,2.43,102117,2645635,30.2
2021-06-10 09:00:00,3.47,102055,2898838,26.4
2021-06-10 10:00:00,2.62,102085,2994751,32.6
2021-06-10 11:00:00,3.21,102034,2942093,32.4
2021-06-10 12:00:00,3.43,101990,2704023,27.5
2021-06-10 13:00:00,3.59,101966,2325699,30.5
2021-06-10 14:00:00,4.04,101927,1839128,28.4
2021-06-10 15:00:00,4.26,101897,1320294,24.4
2021-06-10 16:00:00,4.52,101891,810611,23.6
2021-06-10 17:00:00,4.65,101970,398163,21.1
2021-06-10 18:00:00,4.47,101915,96561,19
2021-06-10 19:00:00,3.17,102010,14.1,17.6
2021-06-10 20:00:00,2.53,102035,-1.3,16.6
2021-06-10 21:00:00,3.36,101969,1,15.2
2021-06-10 22:00:00,3,102006,0,15.2
2021-06-10 23:00:00,3.12,101994,5.40E-11,14.4
2021-06-11 00:00:00,3.74,101921,-5.40E-11,14
2021-06-11 01:00:00,4.13,101927,0,14.2
2021-06-11 02:00:00,4.1,101915,35954,14.5
2021-06-11 03:00:00,4.38,101843,240070,14.8
2021-06-11 04:00:00,4.19,101920,528872,18.8
2021-06-11 05:00:00,3.92,101956,1217582,22.2
2021-06-11 06:00:00,4.63,101907,1797844,21.1
2021-06-11 07:00:00,4.48,101963,2229158,27.2
2021-06-11 08:00:00,4.91,101942,2473502,28.4
2021-06-11 09:00:00,5.48,101871,2564704,25.3
2021-06-11 10:00:00,5.74,101924,2609934,29.2
2021-06-11 11:00:00,5.47,101897,2610249,29.3
2021-06-11 12:00:00,6.48,101808,2326353,25.4
2021-06-11 13:00:00,6.16,101843,1923491,27.4
2021-06-11 14:00:00,6.41,101833,1514631,25.7
2021-06-11 15:00:00,7,101780,1096812,22.7
2021-06-11 16:00:00,5.79,101783,730369,22.2
2021-06-11 17:00:00,4.75,101825,378734,20.5
2021-06-11 18:00:00,6.04,101778,81596,18.7
2021-06-11 19:00:00,4.33,101819,7.56,17.5
2021-06-11 20:00:00,4.33,101833,2.35,16.7
2021-06-11 21:00:00,5.73,101810,0,15.7
2021-06-11 22:00:00,4.72,101831,0,16.2
2021-06-11 23:00:00,4.77,101820,5.40E-11,16.3
2021-06-12 00:00:00,5.7,101759,-5.40E-11,15.5
2021-06-12 01:00:00,4.77,101813,0,16.1
2021-06-12 02:00:00,4.89,101818,23372,16.2
2021-06-12 03:00:00,5.96,101735,170337,16
2021-06-12 04:00:00,4.74,101815,370002,18.2
2021-06-12 05:00:00,6.15,101876,753642,19.7
2021-06-12 06:00:00,7.23,101820,1037444,18.6
2021-06-12 07:00:00,6.98,101947,1643160,21.7
2021-06-12 08:00:00,7.25,102018,2096129,23.3
2021-06-12 09:00:00,8.3,101961,2375894,21.4
2021-06-12 10:00:00,7.93,102095,2574974,25.1
2021-06-12 11:00:00,8.41,102100,2702692,25.1
2021-06-12 12:00:00,9.16,102084,2457941,21.7
2021-06-12 13:00:00,8.8,102228,2292895,23
2021-06-12 14:00:00,8.39,102241,1920432,21.6
2021-06-12 15:00:00,8.99,102208,1420365,19
2021-06-12 16:00:00,6.86,102342,904043,17.9
2021-06-12 17:00:00,5.94,102407,445070,16
2021-06-12 18:00:00,6.39,102371,104420,14.6
2021-06-12 19:00:00,4.18,102505,30.2,12.8
2021-06-12 20:00:00,4.05,102562,0.278,11.9
2021-06-12 21:00:00,5.35,102519,0,11
2021-06-12 22:00:00,3.85,102592,0,10.5
2021-06-12 23:00:00,3.31,102632,5.40E-11,9.7
2021-06-13 00:00:00,4.28,102597,-5.40E-11,9.61
2021-06-13 01:00:00,3.42,102667,0,9.18
2021-06-13 02:00:00,3.09,102671,53411,9.44
2021-06-13 03:00:00,3.22,102626,364793,10.5
2021-06-13 04:00:00,2.12,102738,825745,15.8
2021-06-13 05:00:00,1.5,102820,1352881,19.8
2021-06-13 06:00:00,2.17,102765,1875545,18.6
2021-06-13 07:00:00,2.15,102873,2351196,25.4
2021-06-13 08:00:00,2.51,102862,2730204,27.3
2021-06-13 09:00:00,2.68,102806,2978401,24
2021-06-13 10:00:00,3.11,102817,3082257,29.4
2021-06-13 11:00:00,2.88,102745,3031858,29.7
2021-06-13 12:00:00,2.74,102715,2816237,25.7
2021-06-13 13:00:00,2.61,102669,2462896,28.4
2021-06-13 14:00:00,2.41,102615,2007977,27
2021-06-13 15:00:00,2.22,102570,1491571,23.2
2021-06-13 16:00:00,2.13,102540,959025,22.5
2021-06-13 17:00:00,2.16,102555,474662,20.1
2021-06-13 18:00:00,2.34,102504,113641,17.9
2021-06-13 19:00:00,2.56,102516,41.4,15.6
2021-06-13 20:00:00,2.85,102501,-2.3,14.4
2021-06-13 21:00:00,2.68,102462,1.39,13.1
2021-06-13 22:00:00,3.28,102410,0,12.8
2021-06-13 23:00:00,3.47,102317,5.40E-11,11.7
2021-06-14 00:00:00,4,102301,-5.40E-11,11.8
2021-06-14 01:00:00,4.32,102261,0,11.2
2021-06-14 02:00:00,4.1,102267,53981,11.5
2021-06-14 03:00:00,4.47,102192,361540,12.9
2021-06-14 04:00:00,4.09,102189,817049,17.5
2021-06-14 05:00:00,4.96,102143,1341351,21.3
2021-06-14 06:00:00,4.89,102125,1866355,20.6
2021-06-14 07:00:00,5.09,102119,2338204,27
2021-06-14 08:00:00,4.93,102083,2716411,29.2
2021-06-14 09:00:00,4.9,102014,2966899,26.3
2021-06-14 10:00:00,4.78,102011,3063510,31.7
2021-06-14 11:00:00,5.04,101946,2994919,31.9
2021-06-14 12:00:00,5.17,101908,2775735,27.8
2021-06-14 13:00:00,5.13,101886,2416204,30.3
2021-06-14 14:00:00,5.49,101870,1942621,28.4
2021-06-14 15:00:00,5.57,101835,1422734,24.6
2021-06-14 16:00:00,5.36,101862,868578,23.4
2021-06-14 17:00:00,4.69,101930,378049,21
2021-06-14 18:00:00,5.52,101863,76450,19.2
2021-06-14 19:00:00,4.79,101956,16.1,17.9
2021-06-14 20:00:00,4.67,101979,-0.25,17.1
2021-06-14 21:00:00,6.37,101962,0.375,15.7
2021-06-14 22:00:00,4.46,102041,0,16
2021-06-14 23:00:00,4.14,102027,5.40E-11,15.1
2021-06-15 00:00:00,5.25,102003,-5.40E-11,14.4
2021-06-15 01:00:00,3.85,102076,0,15
2021-06-15 02:00:00,3.66,102087,31308,15.1
2021-06-15 03:00:00,4.7,102047,206670,14.8
2021-06-15 04:00:00,3.28,102155,472351,17.2
2021-06-15 05:00:00,3.47,102210,900496,18.9
2021-06-15 06:00:00,4.07,102158,1365923,17.8
2021-06-15 07:00:00,3.06,102225,1917319,23.7
2021-06-15 08:00:00,2.82,102213,2443146,26.5
2021-06-15 09:00:00,3.22,102169,2728959,23.4
2021-06-15 10:00:00,3.08,102192,2831728,29.3
2021-06-15 11:00:00,3.41,102153,2902675,29.5
2021-06-15 12:00:00,3.34,102095,2552295,25.1
2021-06-15 13:00:00,3.44,102040,2241061,27.6
2021-06-15 14:00:00,3.44,101978,1821598,26.1
2021-06-15 15:00:00,3.48,101965,1321321,22.4
2021-06-15 16:00:00,3.62,101952,811214,21.8
2021-06-15 17:00:00,3.77,101966,447906,19.5
2021-06-15 18:00:00,4.15,101927,107225,17.5
2021-06-15 19:00:00,4.54,101967,50,15.8
2021-06-15 20:00:00,4.64,101944,-1.1,14.8
2021-06-15 21:00:00,4.98,101904,0.931,13.7
2021-06-15 22:00:00,4.34,101892,0,13.5
2021-06-15 23:00:00,4.85,101772,5.40E-11,12.6
